report_id,hall_key,hall_name,report_date,machine_name,unit_no,bb_count,rb_count,combined_rate,bb_rate,rb_rate,collected_at
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,436,21,19,135.0,258.0,285.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,437,14,13,146.0,281.0,303.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,438,4,3,219.0,384.0,512.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,439,29,20,130.0,220.0,319.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,440,5,9,224.0,627.0,348.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,408,7,7,166.0,332.0,332.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,409,12,7,148.0,234.0,401.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,410,28,17,118.0,189.0,312.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,411,15,22,155.0,383.0,261.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,412,3,0,331.0,331.0,,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,413,14,8,148.0,232.0,406.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,414,30,22,127.0,220.0,300.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,415,3,1,259.0,345.0,1036.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,416,9,10,172.0,364.0,328.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,417,18,8,166.0,240.0,540.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,418,20,12,138.0,221.0,369.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,419,10,12,197.0,433.0,361.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,420,13,7,166.0,256.0,476.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,421,7,6,227.0,421.0,491.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,422,22,18,133.0,242.0,295.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,423,13,6,151.0,221.0,478.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,424,32,32,128.0,256.0,256.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,425,22,18,126.0,228.0,279.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,426,38,26,129.0,217.0,318.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,427,26,32,136.0,303.0,246.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,428,14,22,147.0,378.0,241.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ネオアイムジャグラーEX,429,13,15,142.0,306.0,265.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ハッピージャグラーＶＩＩＩ,375,10,10,156.0,312.0,312.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ハッピージャグラーＶＩＩＩ,376,33,31,130.0,253.0,269.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ハッピージャグラーＶＩＩＩ,377,14,11,173.0,309.0,393.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ハッピージャグラーＶＩＩＩ,378,5,4,183.0,329.0,411.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ハッピージャグラーＶＩＩＩ,379,5,5,173.0,345.0,345.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ハッピージャグラーＶＩＩＩ,380,13,15,138.0,297.0,257.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ハッピージャグラーＶＩＩＩ,381,9,8,177.0,334.0,376.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ハッピージャグラーＶＩＩＩ,382,33,26,128.0,229.0,291.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ハッピージャグラーＶＩＩＩ,383,20,7,137.0,186.0,530.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ハッピージャグラーＶＩＩＩ,384,38,29,133.0,235.0,308.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ハッピージャグラーＶＩＩＩ,385,25,11,141.0,202.0,460.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ファンキージャグラー２ＫＴ,353,25,12,159.0,235.0,490.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ファンキージャグラー２ＫＴ,354,28,26,145.0,279.0,301.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ファンキージャグラー２ＫＴ,355,4,4,223.0,446.0,446.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ファンキージャグラー２ＫＴ,356,1,2,572.0,1717.0,859.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ファンキージャグラー２ＫＴ,357,19,14,152.0,263.0,358.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ファンキージャグラー２ＫＴ,358,7,2,229.0,295.0,1032.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ファンキージャグラー２ＫＴ,359,7,7,198.0,395.0,395.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ファンキージャグラー２ＫＴ,360,7,11,184.0,473.0,301.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ファンキージャグラー２ＫＴ,361,2,1,368.0,552.0,1103.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ファンキージャグラー２ＫＴ,362,13,15,165.0,355.0,308.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ファンキージャグラー２ＫＴ,363,19,12,143.0,233.0,368.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,マイジャグラーV,386,27,9,148.0,197.0,592.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,マイジャグラーV,387,10,2,258.0,310.0,1548.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,マイジャグラーV,388,32,19,125.0,200.0,336.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,マイジャグラーV,389,12,16,170.0,397.0,298.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,マイジャグラーV,390,29,12,148.0,210.0,507.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,マイジャグラーV,391,19,15,158.0,282.0,357.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,マイジャグラーV,392,32,15,140.0,205.0,438.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,マイジャグラーV,393,14,6,171.0,245.0,571.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,マイジャグラーV,394,21,18,166.0,309.0,360.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,マイジャグラーV,395,33,23,122.0,206.0,296.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,マイジャグラーV,396,22,20,164.0,313.0,344.0,2026-05-13T08:38:48
